@relation star_classification-weka.filters.unsupervised.attribute.NominalToBinary-R18-weka.filters.unsupervised.attribute.NominalToBinary-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.NominalToBinary-N-R18-weka.filters.unsupervised.attribute.OrdinalToNumeric-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-unset-class-temporarily

@attribute obj_ID numeric
@attribute alpha numeric
@attribute delta numeric
@attribute u numeric
@attribute g numeric
@attribute r numeric
@attribute i numeric
@attribute z numeric
@attribute run_ID numeric
@attribute rerun_ID numeric
@attribute cam_col numeric
@attribute field_ID numeric
@attribute spec_obj_ID numeric
@attribute redshift numeric
@attribute plate numeric
@attribute MJD numeric
@attribute fiber_ID numeric
@attribute class {GALAXY,QSO,STAR}

@data
0.08542,0.00437,0.320498,0.824106,0.743758,0.639016,0.666408,0.578452,0.085364,0,1,0.373762,0.478367,0.084451,0.478357,0.632182,0.962889,GALAXY
0.384947,0.514859,0.208804,0.593207,0.712735,0.613471,0.606158,0.525357,0.384922,0,0.6,0.155941,0.414939,0.112976,0.414941,0.587293,0.312939,GALAXY
0.384947,0.55088,0.204852,0.318386,0.283582,0.272395,0.303721,0.29106,0.384922,0,0.6,0.261139,0.120368,0.016039,0.120367,0.388812,0.390171,GALAXY
0.434952,0.944491,0.103194,0.640284,0.820349,0.811358,0.935234,0.827065,0.434944,0,0.4,0.261139,0.7276,0.145881,0.7276,0.833149,0.520562,GALAXY
0.991877,0.002864,0.00466,0.611742,0.563474,0.487556,0.52491,0.484671,0.991877,0,0.2,0.391089,0.558217,0.056223,0.558219,0.676657,0.331996,GALAXY
0.149622,0.597393,0.158065,0.705174,0.702054,0.652864,0.632083,0.560946,0.149637,0,0.2,0.259901,0.364612,0.121892,0.364618,0.547238,0.092277,GALAXY
0.983094,0.963029,0.083105,0.523773,0.649868,0.636032,0.644261,0.586294,0.983041,0,0.8,0.147277,0.330175,0.119196,0.330169,0.571685,0.645938,GALAXY
0.566065,0.450797,0.443935,0.660478,0.759143,0.767492,0.807757,0.756632,0.566054,0,0.4,0.413366,0.830371,0.138773,0.830374,0.891022,0.434303,GALAXY
0.777732,0.325544,0.346941,0.782257,0.530871,0.49959,0.546847,0.510204,0.777683,0,0.8,0.17203,0.130433,0.000645,0.130431,0.224033,0.38014,STAR
0.945275,0.039136,0.263573,0.621751,0.595386,0.625729,0.720559,0.674616,0.945276,0,0.2,0.483911,0.440232,0.483894,0.440226,0.617818,0.731194,QSO
0.474588,0.542118,0.593704,0.14895,0.16215,0.197941,0.245182,0.262832,0.474562,0,0.6,0.07302,0.13952,0.003264,0.139514,0.29779,0.616851,GALAXY
0.965815,0.030491,0.400447,0.580568,0.650728,0.719458,0.824429,0.77973,0.965797,0,0.4,0.199257,0.479677,0.000557,0.479666,0.623757,0.995988,STAR
0.715703,0.679225,0.922675,0.466137,0.492041,0.51265,0.593693,0.569459,0.71569,0,0.4,0.097772,0.1828,0.000509,0.1828,0.347099,0.305918,STAR
0.0388,0.675921,0.802185,0.670683,0.753687,0.698056,0.72192,0.619287,0.038763,0,0.8,0.450495,0.63301,0.11044,0.633009,0.905939,0.553661,GALAXY
0.151902,0.620363,0.91131,0.685581,0.803079,0.664226,0.664085,0.618691,0.151917,0,0.2,0.054455,0.54464,0.099868,0.544636,0.656354,0.641926,GALAXY
0.151902,0.628403,0.895356,0.495663,0.421173,0.377132,0.41082,0.374629,0.151917,0,0.2,0.069307,0.544554,0.033314,0.544554,0.656215,0.466399,GALAXY
0.594763,0.49063,0.381179,0.297794,0.343637,0.369924,0.433196,0.410074,0.594699,0,1,0.127475,0.178629,0.004515,0.178627,0.343646,0.409228,GALAXY
0.595992,0.676952,0.229665,0.181605,0.273513,0.354155,0.430983,0.444185,0.595981,0,0.4,0.268564,0.180263,0.106655,0.180263,0.399586,0.297894,QSO
0.239548,0.443832,0.785296,0.655094,0.6583,0.587115,0.619769,0.5649,0.239561,0,0.2,0.110149,0.521144,0.07924,0.521152,0.681768,0.046138,GALAXY
0.239548,0.446318,0.786331,0.612669,0.631391,0.650576,0.743925,0.686334,0.239561,0,0.2,0.115099,0.641609,0.042911,0.641601,0.742956,0.927783,GALAXY
0.239548,0.470762,0.807262,0.347742,0.314245,0.309315,0.348105,0.330713,0.239561,0,0.2,0.160891,0.05613,0.015493,0.056133,0.132182,0.138415,GALAXY
0.434952,0.955656,0.103429,0.608172,0.793138,0.789908,0.848596,0.869615,0.434944,0,0.4,0.294554,0.727356,0.149168,0.727355,0.827348,0.599799,GALAXY
0.397203,0.678139,0.444387,0.793894,0.748858,0.660268,0.651165,0.570376,0.397178,0,0.6,0.126238,0.360128,0.108197,0.360118,0.552624,0.892678,GALAXY
0.936564,0.007966,0.127972,0.606341,0.654146,0.740181,0.876519,0.735566,0.936583,0,0,0.418317,0.325013,0.376448,0.325014,0.527486,0.291876,QSO
0.936564,0.01164,0.129966,0.669221,0.659066,0.718199,0.869144,0.778158,0.936583,0,0,0.428218,0.615898,0.446472,0.615907,0.731492,0.027081,QSO
0.351421,0.398396,0.583469,0.579618,0.537153,0.471348,0.505886,0.458486,0.351432,0,0.2,0.144802,0.347682,0.048856,0.34768,0.538398,0.502508,GALAXY
0.351421,0.393459,0.57056,0.729304,0.80326,0.630984,0.623288,0.559081,0.351432,0,0.2,0.131188,0.347761,0.112763,0.347762,0.538674,0.361083,GALAXY
0.434952,0.941921,0.104808,0.664307,0.73675,0.830217,0.840242,0.840158,0.434944,0,0.4,0.253713,0.725878,0.129797,0.725882,0.827072,0.342026,GALAXY
0.945275,0.054478,0.259488,0.893322,0.836232,0.751073,0.742931,0.621532,0.945276,0,0.2,0.528465,0.879466,0.111963,0.87947,0.938674,0.425276,GALAXY
0.149622,0.587728,0.161076,0.888412,0.754964,0.676965,0.683056,0.625354,0.149637,0,0.2,0.230198,0.364698,0.105199,0.3647,0.546961,0.307924,GALAXY
0.108899,0.035354,0.306337,0.661151,0.683131,0.610743,0.637127,0.592271,0.108878,0,0.6,0.274752,0.480902,0.089828,0.480894,0.631768,0.884654,GALAXY
0.367151,0.551218,0.730594,0.279916,0.299508,0.313682,0.354807,0.343336,0.367108,0,0.8,0.108911,0.092874,0.018233,0.092873,0.189227,0.364092,GALAXY
0.367151,0.559059,0.725382,0.521043,0.501651,0.437411,0.476254,0.436656,0.367108,0,0.8,0.125,0.515432,0.046568,0.515424,0.648343,0.833501,GALAXY
0.367151,0.54751,0.731574,0.780545,0.615928,0.525714,0.56318,0.507103,0.367108,0,0.8,0.101485,0.525898,0.072308,0.525898,0.650138,0.441324,GALAXY
0.367151,0.576059,0.711451,0.471919,0.428817,0.385961,0.421485,0.375155,0.367108,0,0.8,0.160891,0.525566,0.028595,0.525571,0.646133,0.239719,GALAXY
0.683228,0.110853,0.490358,0.268579,0.252167,0.268896,0.317321,0.320408,0.683198,0,0.6,0.147277,0.173149,0.000589,0.173145,0.327762,0.522568,STAR
0.936635,0.985672,0.149855,0.846546,0.79245,0.700338,0.723014,0.626442,0.936583,0,0.8,0.351485,0.896406,0.000619,0.896408,0.929834,0.497492,STAR
0.434952,0.950509,0.104993,0.742908,0.723455,0.761492,0.792259,0.748629,0.434944,0,0.4,0.278465,0.727438,0.164872,0.727436,0.828867,0.638917,GALAXY
0.397203,0.645944,0.528306,0.283686,0.323686,0.368852,0.426815,0.426607,0.397178,0,0.6,0.027228,0.086902,0.014169,0.0869,0.197099,0.427282,GALAXY
0.99218,0.947174,0.379028,0.686119,0.652213,0.610897,0.659145,0.58292,0.992162,0,0.4,0.121287,0.593902,0.064491,0.593896,0.72721,0.796389,GALAXY
0.99348,0.021264,0.535847,0.426695,0.516863,0.579787,0.67188,0.622313,0.993444,0,0.6,0.138614,0.606752,0.112364,0.606742,0.882044,0.94985,QSO
0.233295,0.374278,0.660057,0.891873,0.85238,0.711076,0.721615,0.619101,0.233291,0,0.4,0.221535,0.652162,0.135316,0.652156,0.784945,0.806419,GALAXY
0.533019,0.946572,0.412899,0.586665,0.747261,0.74968,0.762775,0.650782,0.532991,0,0.6,0.095297,0.594144,0.157378,0.594141,0.774171,0.62989,GALAXY
0.233295,0.351739,0.58722,0.340442,0.365486,0.380393,0.430439,0.408721,0.233291,0,0.4,0.152228,0.040995,0.03102,0.040995,0.085635,0.257773,GALAXY
0.945275,0.032253,0.2641,0.683974,0.56048,0.567713,0.635778,0.599187,0.945276,0,0.2,0.464109,0.876843,0.000508,0.876851,0.935083,0.161484,STAR
0.945275,0.033226,0.263193,0.359614,0.467337,0.514959,0.610665,0.580904,0.945276,0,0.2,0.466584,0.481066,0.167802,0.481057,0.620856,0.865597,QSO
0.340626,0.437411,0.690859,0.408929,0.378442,0.389979,0.449627,0.434931,0.340601,0,0.6,0.305693,0.183375,0.00066,0.183373,0.343508,0.431294,STAR
0.945988,0.010946,0.069503,0.477472,0.616613,0.662115,0.781176,0.728404,0.945988,0,0.2,0.410891,0.619758,0.24199,0.619753,0.782597,0.752257,QSO
0.74303,0.962082,0.399852,0.152952,0.179176,0.208717,0.251968,0.265973,0.743053,0,0,0.206683,0.187956,0.000547,0.187955,0.364088,0.381143,STAR
0.15721,0.339822,0.616055,0.653791,0.642002,0.556813,0.57922,0.533417,0.15719,0,0.6,0.040842,0.035355,0.079853,0.035349,0.077486,0.579739,GALAXY
0.525644,0.74204,0.454209,0.466531,0.49829,0.519947,0.598474,0.556942,0.525581,0,1,0.134901,0.152856,0.000591,0.152852,0.305525,0.560682,STAR
0.384947,0.534274,0.206888,0.627585,0.677402,0.613359,0.619078,0.56408,0.384922,0,0.6,0.212871,0.416249,0.0962,0.416251,0.591713,0.347041,GALAXY
0.384947,0.488601,0.205542,0.306135,0.281648,0.276692,0.312819,0.300894,0.384922,0,0.6,0.07797,0.10588,0.013287,0.105883,0.199586,0.149448,GALAXY
0.397203,0.696555,0.383889,0.396097,0.363831,0.346718,0.375166,0.340915,0.397178,0,0.6,0.189356,0.101787,0.015271,0.101792,0.201243,0.055165,GALAXY
0.397203,0.692423,0.399288,0.883263,0.707723,0.645426,0.672394,0.599379,0.397178,0,0.6,0.174505,0.315928,0.092133,0.315932,0.552624,0.194584,GALAXY
0.991877,0.019722,0.004781,0.49723,0.501341,0.43376,0.470842,0.433554,0.991877,0,0.2,0.440594,0.558458,0.050779,0.558465,0.677624,0.114343,GALAXY
0.50318,0.646879,0.397197,0.263838,0.378175,0.44346,0.512092,0.50287,0.503206,0,0,0.024752,0.150235,0.276857,0.150233,0.347376,0.420261,QSO
0.239548,0.419897,0.752333,0.565911,0.594512,0.525394,0.551924,0.493774,0.239561,0,0.2,0.060644,0.518372,0.079452,0.51837,0.64558,0.573721,GALAXY
0.744794,0.967056,0.39083,0.160297,0.118067,0.12644,0.157505,0.182086,0.744763,0,0.6,0.122525,0.187952,0.000638,0.187955,0.364088,0.148445,STAR
0.992179,0.92279,0.357092,0.801917,0.801654,0.737558,0.747363,0.640421,0.992162,0,0.4,0.05198,0.593076,0.114685,0.593077,0.725552,0.395186,GALAXY
0.397203,0.636912,0.549678,0.360541,0.323111,0.322494,0.362993,0.347593,0.397178,0,0.6,0,0.08674,0.014173,0.086736,0.196685,0.490471,GALAXY
0.945275,0.032324,0.26557,0.677657,0.71525,0.648081,0.677006,0.595845,0.945276,0,0.2,0.464109,0.480804,0.092183,0.480812,0.631768,0.044132,GALAXY
0.966706,0.028505,0.376051,0.35669,0.343851,0.327974,0.358186,0.335044,0.966652,0,0.8,0.290842,0.480162,0.024984,0.480157,0.621271,0.683049,GALAXY
0.966706,0.074831,0.359457,0.582714,0.84103,0.687452,0.69179,0.617257,0.966652,0,0.8,0.420792,0.392031,0.116552,0.39203,0.584669,0.437312,GALAXY
0.395921,0.607071,0.734566,0.373039,0.506246,0.585374,0.665319,0.632834,0.395896,0,0.6,0.173267,0.663441,0.356782,0.663448,0.8,0.14343,QSO
0.239547,0.405846,0.730576,0.768502,0.720511,0.640227,0.674787,0.59382,0.239561,0,0.2,0.029703,0.571314,0.092897,0.571312,0.692956,0.589769,GALAXY
0.239547,0.400825,0.717685,0.603371,0.502671,0.435115,0.465912,0.431758,0.239561,0,0.2,0.017327,0.041563,0.054145,0.041568,0.086188,0.054162,GALAXY
0.239547,0.410652,0.736612,0.612379,0.769429,0.690294,0.735145,0.636685,0.239561,0,0.2,0.039604,0.570571,0.096992,0.570575,0.689779,0.272818,GALAXY
0.239547,0.41094,0.737059,0.555404,0.651753,0.60282,0.613166,0.541459,0.239561,0,0.2,0.040842,0.4431,0.09468,0.44309,0.592265,0.918756,GALAXY
0.365548,0.718026,0.423017,0.759735,0.636933,0.602256,0.641246,0.606476,0.365541,0,0.4,0.485149,0.383681,0.024929,0.383684,0.554558,0.2668,GALAXY
0.15721,0.3758,0.740343,0.451018,0.398589,0.357047,0.380229,0.351268,0.15719,0,0.6,0.15099,0.035846,0.025845,0.03584,0.075414,0.585757,GALAXY
0.991342,0.976889,0.367983,0.81138,0.752166,0.67559,0.678754,0.598759,0.991307,0,0.6,0.20297,0.474426,0.099364,0.474429,0.624171,0.270812,GALAXY
0.991342,0.953699,0.357471,0.577079,0.637219,0.545982,0.563189,0.50726,0.991307,0,0.6,0.137376,0.384672,0.08108,0.384666,0.625138,0.738215,GALAXY
0.176574,0.609258,0.076743,0.318952,0.43523,0.487819,0.590758,0.559862,0.176571,0,0.4,0.069307,0.048521,0.159431,0.048523,0.099033,0.17653,QSO
0.351421,0.355209,0.472859,0.7234,0.646237,0.527848,0.550558,0.507631,0.351432,0,0.2,0.016089,0.337855,0.070069,0.337861,0.531354,0.075226,GALAXY
0.351421,0.353203,0.46613,0.489457,0.434913,0.388896,0.421699,0.387469,0.351432,0,0.2,0.008663,0.337857,0.036893,0.337861,0.531354,0.184554,GALAXY
0.351421,0.36511,0.501859,0.657518,0.692197,0.614147,0.637421,0.569177,0.351432,0,0.2,0.048267,0.397592,0.086063,0.397594,0.591989,0.278837,GALAXY
0.351421,0.366725,0.50591,0.512204,0.567977,0.492086,0.517159,0.468021,0.351432,0,0.2,0.05198,0.07724,0.065971,0.077244,0.17942,0.095286,GALAXY
0.351421,0.374607,0.527186,0.714259,0.643985,0.577326,0.605326,0.546379,0.351432,0,0.2,0.076733,0.397521,0.085866,0.397512,0.643646,0.83651,GALAXY
0.233295,0.337896,0.533939,0.710791,0.759636,0.729074,0.73908,0.631114,0.233291,0,0.4,0.10396,0.738645,0.092319,0.738647,0.84558,0.465396,GALAXY
0.233295,0.381091,0.679085,0.299361,0.29491,0.292006,0.325253,0.313481,0.233291,0,0.4,0.240099,0.041329,0.030509,0.041322,0.083149,0.609829,GALAXY
0.533019,0.929024,0.397982,0.740424,0.665474,0.578666,0.606984,0.535855,0.532991,0,0.6,0.045792,0.460187,0.066696,0.460191,0.624171,0.198596,GALAXY
0.397203,0.638259,0.544566,0.176605,0.13289,0.127763,0.143078,0.153762,0.397178,0,0.6,0.00495,0.086732,0.012173,0.086736,0.196685,0.109328,GALAXY
0.945275,1,0.265881,0.596814,0.480184,0.427367,0.463775,0.426336,0.945276,0,0.2,0.37005,0.918098,0.034747,0.918092,0.938674,0.913741,GALAXY
0.945275,0.001093,0.264658,0.4214,0.388301,0.349839,0.380137,0.351459,0.945276,0,0.2,0.373762,0.435562,0.034248,0.435562,0.582873,0.460381,GALAXY
0.945275,0.058804,0.259057,0.749948,0.572075,0.481339,0.517113,0.478144,0.945276,0,0.2,0.542079,0.355368,0.062112,0.355372,0.571685,0.183551,GALAXY
0.445035,0.025742,0.093054,0.302547,0.333547,0.380137,0.449024,0.439213,0.445062,0,0,0.206683,0.029784,0.002944,0.029785,0.078591,0.215647,GALAXY
0.991165,0.022256,0,0.847115,0.642068,0.568447,0.597077,0.539552,0.991164,0,0.2,0.423267,0.558544,0.080716,0.558547,0.686188,0.326981,GALAXY
0.239548,0.494572,0.817777,0.413024,0.518846,0.595677,0.667649,0.62458,0.239561,0,0.2,0.20297,0.646594,0.079188,0.646592,0.791575,0.593781,QSO
0.239548,0.499592,0.819332,0.529896,0.637002,0.698052,0.815906,0.769381,0.239561,0,0.2,0.212871,0.52067,0.217191,0.520661,0.649724,0.90672,QSO
0.239547,0.404169,0.727,0.590634,0.548637,0.497942,0.506677,0.452738,0.239561,0,0.2,0.02599,0.571974,0.000689,0.571966,0.693094,0.863591,STAR
0.267213,0.358579,0.163646,0.693962,0.699887,0.606893,0.636627,0.578326,0.267208,0,0.4,0.110149,0.365609,0.079197,0.3656,0.546271,0.826479,GALAXY
0.945275,0.898627,0.223931,0.590436,0.650127,0.641023,0.6731,0.607916,0.945276,0,0.2,0.071782,0.307906,0.111406,0.307913,0.521823,0.058175,GALAXY
0.38338,0.383336,0.249655,0.44279,0.40926,0.378279,0.416235,0.387595,0.383355,0,0.6,0.160891,0.115624,0.027993,0.115621,0.187569,0.496489,GALAXY
0.774277,0.342879,0.660029,0.27071,0.306528,0.348654,0.400983,0.395548,0.774263,0,0.4,0.300743,0.017999,0.011536,0.018002,0.070856,0.151454,GALAXY
0.688679,0.425463,0.317358,0.616701,0.739051,0.762356,0.834449,0.758436,0.688613,0,1,0.298267,0.756809,0.140898,0.756812,0.841713,0.391174,GALAXY
0.340626,0.493579,0.730409,0.897207,0.84499,0.748515,0.763675,0.645331,0.340601,0,0.6,0.424505,0.579247,0.119336,0.579249,0.751657,0.390171,GALAXY
0.569645,0.355305,0.296516,0.674023,0.589628,0.530637,0.545201,0.490698,0.569617,0,0.6,0.108911,0.234762,0.000692,0.23476,0.433702,0.46339,STAR
0.489642,0.527849,0.550195,0.59058,0.556912,0.473175,0.511161,0.470193,0.489668,0,0,0.575495,0.138611,0.061857,0.138614,0.240193,0.145436,GALAXY
0.434952,0.932115,0.104533,0.882714,0.728962,0.656334,0.68419,0.615539,0.434944,0,0.4,0.22401,0.317161,0.088592,0.317159,0.51837,0.469408,GALAXY
0.384947,0.47189,0.204171,0.58042,0.669143,0.614872,0.636799,0.575756,0.384922,0,0.6,0.028465,0.412649,0.090034,0.41265,0.632597,0.331996,GALAXY
0.937437,0.110342,0.154497,0.885815,0.757734,0.755123,0.752882,0.713321,0.937438,0,0.2,0.300743,0.743957,0.129986,0.743965,0.833702,0.106319,GALAXY
0.937437,0.110646,0.155157,0.926625,0.72012,0.746721,0.895495,0.835487,0.937438,0,0.2,0.300743,0.743957,0.147546,0.743965,0.833702,0.102307,QSO
0.239548,0.468427,0.806675,0.325017,0.323922,0.332694,0.370362,0.355779,0.239561,0,0.2,0.157178,0.056215,0.018487,0.056215,0.140193,0.296891,GALAXY
0.239548,0.488012,0.817843,0.789429,0.685976,0.588704,0.579402,0.510168,0.239561,0,0.2,0.191832,0.521309,0.10919,0.521316,0.652901,0.122367,GALAXY
0.108899,0.026043,0.307743,0.905686,0.744591,0.66067,0.665206,0.602401,0.108878,0,0.6,0.247525,0.480407,0.106744,0.480403,0.621409,0.682046,GALAXY
0.994228,0.015267,0.512187,0.620237,0.905434,0.775052,0.774511,0.655052,0.994157,0,1,0.310644,0.606741,0.138189,0.606742,0.882044,0.391174,GALAXY
0.983094,0.962793,0.084965,0.745085,0.713725,0.724533,0.765378,0.653583,0.983041,0,0.8,0.14604,0.727267,0.130673,0.727273,0.827624,0.242728,GALAXY
0.983094,0.967801,0.085304,0.622964,0.649839,0.636456,0.651421,0.568376,0.983041,0,0.8,0.160891,0.330093,0.000613,0.330088,0.531354,0.643932,STAR
0.397061,0.649895,0.577067,0.671327,0.686017,0.601942,0.622813,0.556832,0.397036,0,0.6,0.050743,0.380329,0.085666,0.380329,0.600276,0.391174,GALAXY
0.109326,0.357427,0.130438,0.771575,0.70586,0.624173,0.639771,0.580498,0.109306,0,0.6,0.035891,0.365598,0.087346,0.3656,0.546271,0.288867,GALAXY
0.109326,0.392345,0.136609,0.504086,0.606691,0.518426,0.555033,0.494796,0.109306,0,0.6,0.139851,0.360768,0.071989,0.360772,0.546823,0.185557,GALAXY
0.267196,0.479703,0.196379,0.514977,0.611146,0.603713,0.614398,0.565548,0.267208,0,0.2,0.469059,0.370112,0.081166,0.370101,0.587431,0.973922,GALAXY
0.965814,0.970662,0.391656,0.630532,0.65347,0.720208,0.840723,0.737505,0.965797,0,0.4,0.034653,0.474353,0.000591,0.474347,0.625,0.717151,STAR
0.965815,0.043122,0.396447,0.551873,0.628796,0.719166,0.840728,0.751742,0.965797,0,0.4,0.235149,0.392276,0.353775,0.392276,0.580525,0.410231,QSO
0.0388,0.499014,0.999188,0.584286,0.692486,0.599413,0.618644,0.547504,0.038763,0,0.8,0.179455,0.555526,0.088727,0.555519,0.687155,0.795386,GALAXY
0.434952,0.922209,0.105099,0.760028,0.813483,0.837229,0.841949,0.899356,0.434944,0,0.4,0.194307,0.728982,0.122918,0.728991,0.874171,0.079238,GALAXY
0.397203,0.648604,0.523734,0.438246,0.404081,0.364959,0.39954,0.374695,0.397178,0,0.6,0.034653,0.359787,0.034402,0.359791,0.599586,0.225677,GALAXY
0.397203,0.669638,0.469458,0.352658,0.368834,0.367001,0.405119,0.389114,0.397178,0,0.6,0.09901,0.087232,0.028584,0.087227,0.156077,0.539619,GALAXY
0.397203,0.704071,0.357222,0.219552,0.166744,0.1686,0.198205,0.217864,0.397178,0,0.6,0.216584,0.101623,0.000629,0.101628,0.204006,0.055165,STAR
0.239547,0.404324,0.724989,0.886832,0.711214,0.628961,0.638022,0.589141,0.239561,0,0.2,0.02599,0.443093,0.101873,0.44309,0.592265,0.571715,GALAXY
0.239547,0.407845,0.731663,0.905805,0.647474,0.578512,0.599732,0.540343,0.239561,0,0.2,0.033416,0.443096,0.081988,0.44309,0.592265,0.758275,GALAXY
0.157211,0.425491,0.8398,0.7346,0.872022,0.796387,0.792355,0.645028,0.15719,0,0.6,0.261139,0.64323,0.00061,0.643237,0.791575,0.142427,STAR
0.945329,0.007935,0.28089,0.734522,0.64979,0.64494,0.697276,0.637615,0.945276,0,0.8,0.393564,0.473445,0.579598,0.473447,0.621409,0.32999,QSO
0.397203,0.638116,0.546354,0.409496,0.379894,0.376938,0.423326,0.395106,0.397178,0,0.6,0.003713,0.08674,0.014814,0.086736,0.196685,0.517553,GALAXY
0.397203,0.66393,0.483139,0.337297,0.301973,0.292072,0.324843,0.31012,0.397178,0,0.6,0.081683,0.087058,0.013538,0.087063,0.200276,0.023069,GALAXY
1,0.971989,0.545527,0.575939,0.635822,0.67224,0.862467,0.728444,1,0,0.2,0.063119,0.557483,0.056513,0.557483,0.673481,0.466399,GALAXY
0.936635,0.020843,0.15132,0.491015,0.590642,0.62293,0.74496,0.700746,0.936583,0,0.8,0.456683,0.689051,0.178751,0.68906,0.788536,0.095286,QSO
0.0388,0.491309,1,0.437376,0.397737,0.35973,0.395406,0.373038,0.038763,0,0.8,0.170792,0.013587,0.034998,0.013583,0.036326,0.45336,GALAXY
0.239548,0.50126,0.819619,0.540276,0.658883,0.730255,0.855327,0.766129,0.239561,0,0.2,0.215347,0.52058,0.116962,0.520579,0.651934,0.472417,GALAXY
0.239548,0.502722,0.821729,0.56895,0.680507,0.77586,0.893574,0.76029,0.239561,0,0.2,0.217822,0.520579,0.352105,0.520579,0.651934,0.418255,QSO
0.239547,0.408063,0.732688,0.466032,0.503169,0.551094,0.650292,0.637042,0.239561,0,0.2,0.034653,0.570574,0.000583,0.570575,0.689779,0.392177,STAR
0.434952,0.937691,0.104551,0.370708,0.308796,0.296148,0.327229,0.310568,0.434944,0,0.4,0.241337,0.00409,0.014417,0.004091,0.062293,0.173521,GALAXY
0.533019,0.929734,0.400645,0.725156,0.591112,0.514494,0.553337,0.509988,0.532991,0,0.6,0.048267,0.460186,0.062218,0.460191,0.624171,0.167503,GALAXY
0.533019,0.930974,0.400826,0.70957,0.724494,0.61867,0.648435,0.582271,0.532991,0,0.6,0.050743,0.45987,0.072464,0.459864,0.608978,0.750251,GALAXY
0.233295,0.350853,0.586366,0.25376,0.282068,0.317759,0.370349,0.360366,0.233291,0,0.4,0.149752,0.040995,0.007181,0.040995,0.085635,0.297894,GALAXY
0.351421,0.376837,0.534053,0.745331,0.735427,0.664693,0.679344,0.596505,0.351432,0,0.2,0.084158,0.448894,0.123541,0.448899,0.643923,0.162487,GALAXY
0.992179,0.930379,0.363988,0.589753,0.679996,0.65023,0.660833,0.566971,0.992162,0,0.4,0.074257,0.384333,0.000615,0.384338,0.575414,0.110331,STAR
0.945275,0.969003,0.258391,0.726517,0.71439,0.642622,0.679407,0.61832,0.945276,0,0.2,0.279703,0.476974,0.087966,0.476966,0.628867,0.851555,GALAXY
0.945275,0.045438,0.261607,0.833669,0.658919,0.591525,0.610785,0.546143,0.945276,0,0.2,0.502475,0.354889,0.085357,0.354881,0.580249,0.802407,GALAXY
0.525608,0.751329,0.427866,0.400112,0.448074,0.49432,0.579475,0.555087,0.525581,0,0.6,0.163366,0.152934,0.000587,0.152933,0.351105,0.32999,STAR
0.394781,0.676356,0.165153,0.370863,0.460894,0.499789,0.592217,0.561204,0.394756,0,0.6,0.259901,0.366675,0.166994,0.366664,0.551796,0.933801,QSO
0.93138,0.123946,0.148687,0.824298,0.572323,0.491137,0.532013,0.479314,0.93131,0,1,0.191832,0.32167,0.057143,0.321659,0.523204,0.929789,GALAXY
0.489642,0.517729,0.551452,0.642123,0.697269,0.626413,0.642016,0.580197,0.489668,0,0,0.550743,0.297847,0.089795,0.297848,0.535773,0.326981,GALAXY
0.240171,0.344806,0.609007,0.555605,0.532015,0.538168,0.608687,0.576083,0.240131,0,0.8,0.141089,0.739146,0.000639,0.739138,0.879006,0.94985,STAR
0.384947,0.510869,0.209283,0.301489,0.254781,0.244741,0.270542,0.262775,0.384922,0,0.6,0.143564,0.106216,0.013028,0.106211,0.233978,0.554664,GALAXY
0.384947,0.51823,0.208929,0.183945,0.171766,0.182658,0.206421,0.212965,0.384922,0,0.6,0.165842,0.106371,0.011699,0.106374,0.245856,0.155466,GALAXY
0.384948,0.582336,0.199457,0.220678,0.177334,0.172148,0.192759,0.195393,0.384922,0,0.6,0.355198,0.121269,0.011658,0.121267,0.343094,0.434303,GALAXY
0.983094,0.965847,0.08472,0.836887,0.818554,0.7395,0.762491,0.65444,0.983041,0,0.8,0.155941,0.722272,0.112582,0.722281,0.874309,0.046138,GALAXY
0.744794,0.971666,0.348023,0.776063,0.486469,0.486114,0.556794,0.538716,0.744763,0,0.6,0.152228,0.474918,0.000543,0.47492,0.624586,0.351053,STAR
0.744794,0.953289,0.496255,0.519357,0.620912,0.637446,0.739811,0.655136,0.744763,0,0.6,0.04703,0.608956,0.051781,0.608952,0.911188,0.676028,GALAXY
0.744794,0.963233,0.419599,0.474109,0.417562,0.403857,0.456903,0.436366,0.744763,0,0.6,0.101485,0.596357,0.000658,0.596351,0.775552,0.800401,STAR
0.744794,0.966762,0.388651,0.352102,0.390314,0.421683,0.490292,0.474097,0.744763,0,0.6,0.123762,0.474275,0.000632,0.474266,0.629006,0.913741,STAR
0.744794,0.970459,0.358218,0.378892,0.455661,0.520588,0.619141,0.573518,0.744763,0,0.6,0.14604,0.474923,0.405236,0.47492,0.624586,0.588766,QSO
0.239548,0.456223,0.797852,0.382557,0.348072,0.315853,0.350087,0.330672,0.239561,0,0.2,0.134901,0.056051,0.032868,0.056051,0.132597,0.257773,GALAXY
0.239547,0.402489,0.723572,0.888426,0.655259,0.586494,0.621132,0.546373,0.239561,0,0.2,0.022277,0.582842,0.054971,0.582849,0.697238,0.122367,GALAXY
